chain,step,loss,grad_norm,dist_to_wstar
0,54,3.332717180252075,2.167985677719116,67.65068054199219
0,55,3.482189178466797,2.306438446044922,68.19444274902344
0,56,3.426558494567871,2.3368496894836426,68.73167419433594
0,57,3.393725633621216,2.3350343704223633,69.26251983642578
0,58,3.30635142326355,2.272488832473755,69.78654479980469
0,59,3.371164560317993,2.4330389499664307,70.3045654296875
0,60,3.4470088481903076,2.4873485565185547,70.81277465820312
0,61,3.4688048362731934,2.5570149421691895,71.31441497802734
0,62,3.442817449569702,2.5436437129974365,71.81058502197266
0,63,3.4368903636932373,2.454132318496704,72.3010482788086
0,64,3.6663239002227783,2.604337692260742,72.78684997558594
0,65,3.2909646034240723,2.1826183795928955,73.26433563232422
0,66,3.3769261837005615,2.5025620460510254,73.7376480102539
0,67,3.362928867340088,2.360314130783081,74.20447540283203
0,68,3.5711300373077393,2.6036360263824463,74.666015625
0,69,3.48163104057312,2.5392467975616455,75.12139892578125
0,70,3.4889495372772217,2.703664779663086,75.57230377197266
0,71,3.384955883026123,2.3752148151397705,76.0193099975586
0,72,3.447031021118164,2.5006608963012695,76.46062469482422
0,73,3.3656890392303467,2.501801013946533,76.89680480957031
0,74,3.402268648147583,2.4751906394958496,77.32878875732422
0,75,3.406733989715576,2.4717624187469482,77.75593566894531
0,76,3.4695956707000732,2.7353782653808594,78.17762756347656
0,77,3.4563403129577637,2.557058095932007,78.59363555908203
0,78,3.383558750152588,2.6038758754730225,79.00482940673828
0,79,3.38157320022583,2.5750973224639893,79.4134292602539
0,80,3.478543758392334,2.8230550289154053,79.8188705444336
0,81,3.499725341796875,2.748068332672119,80.21794128417969
0,82,3.575180768966675,2.907710075378418,80.61370849609375
0,83,3.6108057498931885,2.7590432167053223,81.00569915771484
0,84,3.439077615737915,2.6431314945220947,81.3923568725586
0,85,3.5085537433624268,2.5082921981811523,81.7757568359375
0,86,3.4375672340393066,2.436093330383301,82.15621948242188
0,87,3.323425769805908,2.433995246887207,82.53092193603516
0,88,3.569568634033203,2.541872501373291,82.90210723876953
0,89,3.3807590007781982,2.6654245853424072,83.26957702636719
0,90,3.4139206409454346,2.2302677631378174,83.63443756103516
0,91,3.4537928104400635,2.3685290813446045,83.9944076538086
0,92,3.649232864379883,2.4088363647460938,84.35179138183594
0,93,3.3008854389190674,2.426013469696045,84.70423889160156
0,94,3.4346742630004883,2.617558717727661,85.0555419921875
0,95,3.557532548904419,2.5259270668029785,85.40352630615234
0,96,3.3518362045288086,2.398146629333496,85.74807739257812
0,97,3.5016632080078125,2.563185214996338,86.08828735351562
0,98,3.4217329025268555,2.4393935203552246,86.42525482177734
0,99,3.3895256519317627,2.3383610248565674,86.75857543945312
0,100,3.651876926422119,2.516005277633667,87.0902328491211
0,101,3.421372890472412,2.31982159614563,87.41937255859375
0,102,3.4740092754364014,2.4009454250335693,87.74332427978516
0,103,3.4980146884918213,2.432486057281494,88.06535339355469
0,104,3.5023000240325928,2.45281720161438,88.38521575927734
0,105,3.5339250564575195,2.394068956375122,88.7000961303711
0,106,3.4873242378234863,2.3663485050201416,89.01142883300781
0,107,3.4351511001586914,2.5333237648010254,89.3206787109375
0,108,3.470282793045044,2.750929832458496,89.6260986328125
0,109,3.6430907249450684,2.6707046031951904,89.93026733398438
0,110,3.476503849029541,2.597825765609741,90.23153686523438
0,111,3.59714412689209,2.5725181102752686,90.5312271118164
0,112,3.476874589920044,2.529451370239258,90.82771301269531
0,113,3.5802998542785645,2.4128456115722656,91.120361328125
0,114,3.4826231002807617,2.45540189743042,91.41106414794922
0,115,3.4230496883392334,2.3397576808929443,91.69966125488281
0,116,3.506624698638916,2.530036687850952,91.98741912841797
0,117,3.6565260887145996,2.569085121154785,92.27000427246094
0,118,3.631178855895996,2.570805549621582,92.55191040039062
0,119,3.4603826999664307,2.5958237648010254,92.8299331665039
0,120,3.4854376316070557,2.5703680515289307,93.10535430908203
0,121,3.412760019302368,2.7888171672821045,93.37805938720703
0,122,3.5740208625793457,2.553548812866211,93.6496353149414
0,123,3.525846481323242,2.5410690307617188,93.91960906982422
0,124,3.527919054031372,2.3700058460235596,94.18565368652344
0,125,3.6309432983398438,2.47772216796875,94.45128631591797
0,126,3.5545380115509033,2.347660541534424,94.71363830566406
0,127,3.454342842102051,2.6363942623138428,94.9721908569336
0,128,3.503387212753296,2.573904037475586,95.23023986816406
0,129,3.5565683841705322,2.4659390449523926,95.48714447021484
0,130,3.5775020122528076,2.5167031288146973,95.74243927001953
0,131,3.4885973930358887,2.3449809551239014,95.99495697021484
0,132,3.6225266456604004,2.4611215591430664,96.24440002441406
0,133,3.6107747554779053,2.4150476455688477,96.4921875
0,134,3.5446248054504395,2.4778988361358643,96.73825073242188
0,135,3.5341851711273193,2.4751036167144775,96.98338317871094
0,136,3.3421056270599365,2.2806060314178467,97.224853515625
0,137,3.4599413871765137,2.4758894443511963,97.46427917480469
0,138,3.495840072631836,2.591136932373047,97.70208740234375
0,139,3.579329490661621,2.540189266204834,97.93794250488281
0,140,3.5458221435546875,2.5599148273468018,98.1728286743164
0,141,3.6218481063842773,2.5589542388916016,98.40492248535156
0,142,3.530442714691162,2.5147831439971924,98.63603210449219
0,143,3.5275559425354004,2.395773410797119,98.86382293701172
0,144,3.443972587585449,2.4991984367370605,99.09265899658203
0,145,3.5014543533325195,2.4274864196777344,99.3173828125
0,146,3.5679259300231934,2.2961630821228027,99.54007720947266
0,147,3.4980318546295166,2.339940071105957,99.7620620727539
0,148,3.5293796062469482,2.4004011154174805,99.9825439453125
0,149,3.619415521621704,2.4157731533050537,100.2002182006836
0,150,3.652954339981079,2.478630781173706,100.41780853271484
0,151,3.570223569869995,2.340357780456543,100.63208770751953
0,152,3.6129202842712402,2.5625293254852295,100.84642028808594
0,153,3.5970516204833984,2.509366273880005,101.0574722290039
0,154,3.5316579341888428,2.940178394317627,101.26676177978516
0,155,3.499152421951294,2.3151023387908936,101.47611999511719
0,156,3.4849483966827393,2.393083095550537,101.68094635009766
0,157,3.5324597358703613,2.400779962539673,101.88512420654297
0,158,3.4903526306152344,2.32016921043396,102.08808135986328
0,159,3.391162633895874,2.160048007965088,102.28985595703125
0,160,3.5109963417053223,2.3155195713043213,102.490478515625
0,161,3.5586538314819336,2.3140640258789062,102.68782043457031
0,162,3.683659076690674,2.2383792400360107,102.8865737915039
0,163,3.3108999729156494,2.1080191135406494,103.08094024658203
0,164,3.535310983657837,2.282870292663574,103.27629852294922
0,165,3.5640709400177,2.38204288482666,103.46853637695312
0,166,3.628434181213379,2.4689791202545166,103.6609115600586
0,167,3.5873465538024902,2.3308932781219482,103.84919738769531
0,168,3.4953501224517822,2.335209846496582,104.03900909423828
0,169,3.516434907913208,2.3119096755981445,104.22712707519531
0,170,3.602936029434204,2.300166606903076,104.4133071899414
0,171,3.568571090698242,2.263400077819824,104.59854125976562
0,172,3.500272750854492,2.590120792388916,104.78263092041016
0,173,3.5764782428741455,2.377561330795288,104.96471405029297
0,174,3.5310239791870117,2.370098352432251,105.14611053466797
0,175,3.4630842208862305,2.1802988052368164,105.32454681396484
0,176,3.611281394958496,2.257997989654541,105.50189208984375
0,177,3.656575918197632,2.2467498779296875,105.6783676147461
0,178,3.4239110946655273,2.1345322132110596,105.85577392578125
0,179,3.616670608520508,2.181851863861084,106.0300521850586
0,180,3.5899267196655273,2.1790273189544678,106.20355224609375
0,181,3.289280414581299,2.0842201709747314,106.37605285644531
0,182,3.616577625274658,2.3642234802246094,106.54508972167969
0,183,3.549964427947998,2.2681543827056885,106.71380615234375
0,184,3.5086848735809326,2.415541887283325,106.88130187988281
0,185,3.5841708183288574,2.3905372619628906,107.04804992675781
0,186,3.6268463134765625,2.3651907444000244,107.21307373046875
0,187,3.447528600692749,2.145819664001465,107.37834930419922
0,188,3.505063772201538,2.2363789081573486,107.54244995117188
0,189,3.41814923286438,2.1906514167785645,107.70452117919922
0,190,3.6001200675964355,2.2361323833465576,107.86410522460938
0,191,3.6444380283355713,2.34513783454895,108.02513122558594
0,192,3.7432596683502197,2.2742347717285156,108.18307495117188
0,193,3.5669829845428467,2.2452518939971924,108.34061431884766
0,194,3.391061782836914,1.99463951587677,108.4974136352539
0,195,3.400975465774536,2.177692413330078,108.65342712402344
0,196,3.554335117340088,2.220200777053833,108.8068618774414
0,197,3.5618510246276855,2.2348477840423584,108.96035766601562
0,198,3.515183448791504,2.026496648788452,109.11176300048828
0,199,3.3593149185180664,2.211582899093628,109.26286315917969
0,200,3.6627566814422607,2.2671091556549072,109.41316223144531
0,201,3.473952054977417,2.135556936264038,109.5611801147461
0,202,3.503269910812378,2.1669511795043945,109.70968627929688
0,203,3.430717945098877,2.090900421142578,109.85638427734375
0,204,3.5621821880340576,2.2567737102508545,110.00215911865234
0,205,3.4385578632354736,2.156433343887329,110.14777374267578
0,206,3.530360698699951,2.218956470489502,110.29096984863281
0,207,3.647141218185425,2.3664536476135254,110.43489837646484
0,208,3.6289987564086914,2.452662229537964,110.5759506225586
0,209,3.585582733154297,2.2818901538848877,110.71650695800781
0,210,3.5153543949127197,2.247231960296631,110.85702514648438
0,211,3.535606861114502,2.2540462017059326,110.99563598632812
0,212,3.582613706588745,2.3746469020843506,111.13449096679688
0,213,3.510038375854492,2.4062490463256836,111.27029418945312
0,214,3.6260735988616943,2.4098823070526123,111.40717315673828
0,215,3.604524612426758,2.4553558826446533,111.54105377197266
0,216,3.470628023147583,2.2868895530700684,111.6758804321289
0,217,3.610569477081299,2.29516339302063,111.81070709228516
0,218,3.46061635017395,2.2844254970550537,111.94393920898438
0,219,3.519657850265503,2.150977611541748,112.07569885253906
0,220,3.621304750442505,2.237744092941284,112.20635223388672
0,221,3.559194803237915,2.251603841781616,112.33399963378906
0,222,3.6453769207000732,2.2275121212005615,112.4626235961914
0,223,3.47929048538208,2.172050714492798,112.59008026123047
0,224,3.5552237033843994,2.187884569168091,112.71699523925781
0,225,3.6111180782318115,2.1857335567474365,112.84256744384766
0,226,3.314220428466797,2.1155898571014404,112.96762084960938
0,227,3.407938241958618,2.0493037700653076,113.09272003173828
0,228,3.5908799171447754,2.2074155807495117,113.2174301147461
0,229,3.5810458660125732,2.3015823364257812,113.34154510498047
0,230,3.6528477668762207,2.1896557807922363,113.46419525146484
0,231,3.6954452991485596,2.2150216102600098,113.58438873291016
0,232,3.624238967895508,2.1018362045288086,113.70526885986328
0,233,3.5645225048065186,2.079235315322876,113.82453918457031
0,234,3.563516855239868,2.1461620330810547,113.94309997558594
0,235,3.3477861881256104,2.0563416481018066,114.06260681152344
0,236,3.6434426307678223,2.1274988651275635,114.18061065673828
0,237,3.5642523765563965,2.074964761734009,114.29810333251953
0,238,3.5099127292633057,1.9652272462844849,114.4131851196289
0,239,3.6119611263275146,1.9375041723251343,114.52824401855469
0,240,3.4449422359466553,2.0477967262268066,114.64225006103516
0,241,3.5695056915283203,2.2006492614746094,114.75605010986328
0,242,3.4865024089813232,2.1209957599639893,114.86954498291016
0,243,3.560544013977051,2.0890963077545166,114.98094177246094
0,244,3.557762384414673,2.0613253116607666,115.0920639038086
0,245,3.5403881072998047,2.078758478164673,115.20333862304688
0,246,3.5572123527526855,2.040684223175049,115.3132095336914
0,247,3.5537075996398926,2.0228545665740967,115.42152404785156
0,248,3.4748029708862305,2.098224401473999,115.52924346923828
0,249,3.5742223262786865,2.04606294631958,115.63643646240234
0,250,3.6452322006225586,2.0992250442504883,115.74288177490234
0,251,3.594926357269287,2.117368459701538,115.8503646850586
0,252,3.6746861934661865,2.125668525695801,115.95588684082031
0,253,3.6767241954803467,2.156597852706909,116.06092834472656
0,254,3.4716036319732666,1.9852559566497803,116.1646499633789
0,255,3.552905797958374,2.060988187789917,116.26866912841797
0,256,3.512110948562622,2.042330026626587,116.37029266357422
0,257,3.5377113819122314,2.069108009338379,116.47093963623047
0,258,3.465426206588745,2.2408013343811035,116.57266235351562
0,259,3.6263489723205566,2.065826416015625,116.67471313476562
0,260,3.7180821895599365,2.0975966453552246,116.77434539794922
0,261,3.534400224685669,1.8934165239334106,116.87389373779297
0,262,3.5858471393585205,1.8823693990707397,116.97352600097656
0,263,3.447364568710327,1.881961703300476,117.07007598876953
0,264,3.578665256500244,2.008885145187378,117.16948699951172
0,265,3.4736361503601074,1.9858969449996948,117.2644271850586
0,266,3.7269883155822754,2.0014376640319824,117.3610610961914
0,267,3.7061221599578857,1.9560078382492065,117.45561218261719
0,268,3.6386115550994873,1.9402130842208862,117.5517349243164
0,269,3.5012102127075195,1.931353211402893,117.64533233642578
0,270,3.547441005706787,1.8210817575454712,117.74069213867188
0,271,3.5231988430023193,1.9327030181884766,117.83448791503906
0,272,3.5817646980285645,1.808866024017334,117.92838287353516
0,273,3.4921228885650635,1.9684138298034668,118.02054595947266
0,274,3.514847755432129,1.9986666440963745,118.11357116699219
0,275,3.5741472244262695,2.0735249519348145,118.20391845703125
0,276,3.6280007362365723,1.9589228630065918,118.29415130615234
0,277,3.5841448307037354,2.068883180618286,118.38556671142578
0,278,3.5611870288848877,2.1221227645874023,118.4742202758789
0,279,3.606917381286621,2.10221004486084,118.56208038330078
0,280,3.5917227268218994,2.100067615509033,118.65045166015625
0,281,3.522489070892334,2.1978580951690674,118.7391586303711
0,282,3.4826502799987793,1.9579026699066162,118.82469177246094
0,283,3.656893253326416,2.091294050216675,118.91259765625
0,284,3.599479913711548,2.008763074874878,118.99935150146484
0,285,3.4549849033355713,1.8731343746185303,119.0865478515625
0,286,3.4182980060577393,1.9093950986862183,119.17064666748047
0,287,3.5589568614959717,1.909445881843567,119.25579071044922
0,288,3.68162202835083,2.118237257003784,119.3392333984375
0,289,3.5824010372161865,1.9615885019302368,119.42166900634766
0,290,3.7742645740509033,1.875012993812561,119.5064926147461
0,291,3.5894668102264404,1.9056026935577393,119.58876037597656
0,292,3.621677875518799,1.9312776327133179,119.6702651977539
0,293,3.496304512023926,1.8656665086746216,119.75040435791016
0,294,3.5908892154693604,1.9841328859329224,119.83177185058594
0,295,3.5823662281036377,1.878481388092041,119.91056060791016
0,296,3.4956283569335938,1.8502146005630493,119.990966796875
0,297,3.629950761795044,1.8755818605422974,120.07038879394531
0,298,3.6106722354888916,1.8260966539382935,120.14885711669922
0,299,3.64125919342041,1.944004774093628,120.22769165039062
0,300,3.5714547634124756,1.9072736501693726,120.30585479736328
0,301,3.4902665615081787,1.7631078958511353,120.38204193115234
0,302,3.6870193481445312,1.7563846111297607,120.45779418945312
0,303,3.6804821491241455,1.8563899993896484,120.53485870361328
0,304,3.6231467723846436,1.7843183279037476,120.61133575439453
0,305,3.614577054977417,1.825347661972046,120.68570709228516
0,306,3.5974814891815186,1.7683625221252441,120.7612075805664
0,307,3.578686475753784,1.8648794889450073,120.8368911743164
0,308,3.503131866455078,1.8051128387451172,120.90972137451172
0,309,3.5382425785064697,1.799250602722168,120.98304748535156
0,310,3.446824073791504,1.7370671033859253,121.05644226074219
0,311,3.5723912715911865,1.9541475772857666,121.12916564941406
0,312,3.667912721633911,1.781332015991211,121.20181274414062
0,313,3.5639991760253906,1.7889522314071655,121.27220153808594
0,314,3.736889123916626,1.8710683584213257,121.34353637695312
0,315,3.4955384731292725,1.7055091857910156,121.41383361816406
0,316,3.520597219467163,1.8630484342575073,121.4854965209961
0,317,3.6719233989715576,1.8396331071853638,121.5556869506836
0,318,3.5934770107269287,1.7477266788482666,121.62535095214844
0,319,3.474813938140869,1.703970193862915,121.69476318359375
0,320,3.56256365776062,1.6252552270889282,121.7648696899414
0,321,3.5447070598602295,1.5492136478424072,121.83301544189453
0,322,3.5520176887512207,1.6291897296905518,121.90101623535156
0,323,3.448927402496338,1.6518614292144775,121.96871948242188
0,324,3.3730709552764893,1.7018178701400757,122.0368423461914
0,325,3.5145297050476074,1.6428823471069336,122.10407257080078
0,326,3.5929174423217773,1.702020287513733,122.17000579833984
0,327,3.4632513523101807,1.6509528160095215,122.23641967773438
0,328,3.539804220199585,1.60885751247406,122.30223846435547
0,329,3.5017426013946533,1.7346453666687012,122.36760711669922
0,330,3.4552204608917236,1.6597718000411987,122.4309310913086
0,331,3.493218183517456,1.8111164569854736,122.4946060180664
0,332,3.5238196849823,1.7919570207595825,122.55736541748047
0,333,3.522564649581909,1.6465672254562378,122.61985778808594
0,334,3.573000431060791,1.6898741722106934,122.68213653564453
0,335,3.6379098892211914,1.8175665140151978,122.74385833740234
0,336,3.468196153640747,1.7631479501724243,122.80634307861328
0,337,3.540482521057129,1.8165332078933716,122.86821746826172
0,338,3.5004425048828125,1.693537950515747,122.92992401123047
0,339,3.5430126190185547,1.782149314880371,122.9912109375
0,340,3.571655511856079,1.6244438886642456,123.05150604248047
0,341,3.5747697353363037,1.6625851392745972,123.1125259399414
0,342,3.6334164142608643,1.6586588621139526,123.17140197753906
0,343,3.6409904956817627,1.6616863012313843,123.23152923583984
0,344,3.475395679473877,1.6232478618621826,123.28970336914062
0,345,3.5896191596984863,1.654717206954956,123.34707641601562
0,346,3.540757179260254,1.5812225341796875,123.40653991699219
0,347,3.423405885696411,1.6271954774856567,123.46686553955078
0,348,3.3860621452331543,1.5549944639205933,123.52447509765625
0,349,3.4454877376556396,1.6645723581314087,123.58174896240234
0,350,3.4450340270996094,1.5500339269638062,123.63833618164062
0,351,3.4427335262298584,1.5246539115905762,123.69639587402344
0,352,3.3915369510650635,1.6194642782211304,123.7522201538086
0,353,3.5065412521362305,1.55135977268219,123.80909729003906
0,354,3.5105817317962646,1.6798231601715088,123.86360168457031
0,355,3.420015573501587,1.6170681715011597,123.91766357421875
0,356,3.496126174926758,1.7385530471801758,123.97174835205078
0,357,3.4001619815826416,1.7476481199264526,124.02577209472656
0,358,3.695202589035034,1.650647759437561,124.08033752441406
0,359,3.4781603813171387,1.6269516944885254,124.13326263427734
0,360,3.449584484100342,1.6987940073013306,124.1866683959961
0,361,3.485276222229004,1.5492488145828247,124.23885345458984
0,362,3.6719119548797607,1.6547431945800781,124.29185485839844
0,363,3.411968469619751,1.6149908304214478,124.34552001953125
0,364,3.320199966430664,1.5529968738555908,124.3990478515625
0,365,3.4652020931243896,1.6839449405670166,124.45022583007812
0,366,3.6664793491363525,1.8541055917739868,124.50172424316406
0,367,3.5760648250579834,1.661097526550293,124.55487060546875
0,368,3.5158538818359375,1.6892505884170532,124.60684967041016
0,369,3.539588451385498,1.6749851703643799,124.65703582763672
0,370,3.6329100131988525,1.5980366468429565,124.70820617675781
0,371,3.4950449466705322,1.6268216371536255,124.7589340209961
0,372,3.3971810340881348,1.5609023571014404,124.80925750732422
0,373,3.5962347984313965,1.6564878225326538,124.86036682128906
0,374,3.5129027366638184,1.6667670011520386,124.908447265625
0,375,3.5056681632995605,1.6106504201889038,124.95890045166016
0,376,3.454190969467163,1.595393180847168,125.00875091552734
0,377,3.5392353534698486,1.727044939994812,125.05929565429688
0,378,3.5966944694519043,1.7538355588912964,125.10700988769531
0,379,3.5048317909240723,1.6788161993026733,125.15352630615234
0,380,3.5982210636138916,1.6289029121398926,125.20191192626953
0,381,3.5982606410980225,1.6198893785476685,125.2481918334961
0,382,3.5354225635528564,1.6625680923461914,125.29452514648438
0,383,3.409437894821167,1.6056444644927979,125.34153747558594
0,384,3.567610740661621,1.6270687580108643,125.38621520996094
0,385,3.6601943969726562,1.6468431949615479,125.43267822265625
0,386,3.3593156337738037,1.6035068035125732,125.47834777832031
0,387,3.504850387573242,1.6016291379928589,125.52359008789062
0,388,3.683664083480835,1.8224554061889648,125.56935119628906
0,389,3.4451801776885986,1.591017246246338,125.61493682861328
0,390,3.4284305572509766,1.614018201828003,125.66046142578125
0,391,3.5813450813293457,1.7128582000732422,125.70431518554688
0,392,3.551295280456543,1.5690181255340576,125.7477798461914
0,393,3.570136308670044,1.55254065990448,125.79187774658203
0,394,3.5345828533172607,1.5898154973983765,125.83492279052734
0,395,3.635066509246826,1.6143790483474731,125.87811279296875
0,396,3.5135295391082764,1.6233770847320557,125.92201232910156
0,397,3.567838668823242,1.5375093221664429,125.96668243408203
0,398,3.5137760639190674,1.565449595451355,126.01018524169922
0,399,3.533693313598633,1.5712393522262573,126.05152893066406
0,400,3.6304163932800293,1.5524637699127197,126.09343719482422
0,401,3.5518507957458496,1.6452579498291016,126.1359634399414
0,402,3.558725595474243,1.7239527702331543,126.17727661132812
0,403,3.5809671878814697,1.5798600912094116,126.21830749511719
0,404,3.644019842147827,1.695741891860962,126.2593002319336
0,405,3.445885181427002,1.582553505897522,126.30012512207031
0,406,3.5096795558929443,1.5786150693893433,126.3423843383789
0,407,3.5509865283966064,1.6226400136947632,126.38333129882812
0,408,3.751669406890869,1.745987892150879,126.42586517333984
0,409,3.5651867389678955,1.780353307723999,126.46544647216797
0,410,3.576162815093994,1.718250036239624,126.50563049316406
0,411,3.5181221961975098,1.634307622909546,126.54557037353516
0,412,3.535726308822632,1.7993046045303345,126.5843505859375
0,413,3.6389830112457275,1.678443193435669,126.62384033203125
0,414,3.4630846977233887,1.494950294494629,126.66277313232422
0,415,3.451392412185669,1.665223240852356,126.70189666748047
0,416,3.4937214851379395,1.6959444284439087,126.74061584472656
0,417,3.491334915161133,1.6621134281158447,126.77998352050781
0,418,3.506239652633667,1.583147406578064,126.81855773925781
0,419,3.5926554203033447,1.6507911682128906,126.85758972167969
0,420,3.5186946392059326,1.6208772659301758,126.89395141601562
0,421,3.687333583831787,1.6870194673538208,126.93204498291016
0,422,3.5336947441101074,1.6808894872665405,126.9693374633789
0,423,3.4746952056884766,1.6547009944915771,127.00495147705078
0,424,3.5636353492736816,1.6689951419830322,127.04218292236328
0,425,3.5242903232574463,1.6417909860610962,127.07850646972656
0,426,3.544862747192383,1.692111849784851,127.11444091796875
0,427,3.6470131874084473,1.6466032266616821,127.15182495117188
0,428,3.5785229206085205,1.6035151481628418,127.18934631347656
0,429,3.5349488258361816,1.6965670585632324,127.22474670410156
0,430,3.323796510696411,1.5524171590805054,127.25971984863281
0,431,3.4842641353607178,1.6024240255355835,127.29410552978516
0,432,3.543775796890259,1.579351544380188,127.32977294921875
0,433,3.6131999492645264,1.611543893814087,127.36431884765625
0,434,3.5313820838928223,1.5229278802871704,127.40003204345703
0,435,3.3982372283935547,1.6266810894012451,127.43461608886719
0,436,3.4143877029418945,1.676054835319519,127.47029876708984
0,437,3.6310160160064697,1.6455267667770386,127.50371551513672
0,438,3.502843141555786,1.5684903860092163,127.53693389892578
0,439,3.4746687412261963,1.5683815479278564,127.57080078125
0,440,3.5583975315093994,1.7489818334579468,127.60427856445312
0,441,3.6327455043792725,1.624582052230835,127.63836669921875
0,442,3.4904420375823975,1.5933154821395874,127.67158508300781
0,443,3.587625503540039,1.605865478515625,127.70375061035156
0,444,3.750441551208496,1.8084017038345337,127.73583984375
0,445,3.5424697399139404,1.6342865228652954,127.76941680908203
0,446,3.56357741355896,1.7176638841629028,127.80209350585938
0,447,3.500354290008545,1.6735351085662842,127.83478546142578
0,448,3.5926477909088135,1.643497109413147,127.86643981933594
0,449,3.4000065326690674,1.5581631660461426,127.89804077148438
0,450,3.4770402908325195,1.7604485750198364,127.93110656738281
0,451,3.6622138023376465,1.717854619026184,127.9620361328125
0,452,3.471954345703125,1.7286646366119385,127.99372100830078
0,453,3.5014021396636963,1.673304557800293,128.0243377685547
0,454,3.610379219055176,1.5301324129104614,128.0570068359375
0,455,3.5288162231445312,1.5825526714324951,128.0892791748047
0,456,3.4476473331451416,1.7087836265563965,128.1205596923828
0,457,3.53786039352417,1.5503102540969849,128.15187072753906
0,458,3.6342320442199707,1.5824419260025024,128.1830291748047
0,459,3.7213313579559326,1.669953465461731,128.21298217773438
0,460,3.6506764888763428,1.594801425933838,128.24436950683594
0,461,3.5147740840911865,1.5602110624313354,128.27487182617188
0,462,3.5830705165863037,1.5952576398849487,128.3044891357422
0,463,3.702338695526123,1.597522258758545,128.3345489501953
0,464,3.562540054321289,1.5194621086120605,128.36520385742188
0,465,3.4270477294921875,1.5981401205062866,128.39366149902344
0,466,3.551713466644287,1.5625475645065308,128.42306518554688
0,467,3.440920352935791,1.5333870649337769,128.45138549804688
0,468,3.4705841541290283,1.5025625228881836,128.47915649414062
0,469,3.6620705127716064,1.554633617401123,128.50772094726562
0,470,3.6148502826690674,1.568430781364441,128.5362548828125
0,471,3.480881452560425,1.5705300569534302,128.5641326904297
0,472,3.463677406311035,1.7118914127349854,128.59165954589844
0,473,3.680086612701416,1.690919041633606,128.6189727783203
0,474,3.3778321743011475,1.6961603164672852,128.64744567871094
0,475,3.5153756141662598,1.6930359601974487,128.67361450195312
0,476,3.5342764854431152,1.7097471952438354,128.7003936767578
0,477,3.589649200439453,1.6303669214248657,128.7268524169922
0,478,3.5419087409973145,1.7324917316436768,128.75296020507812
